[2025-03-22 11:49:51,111][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 11:49:51,754][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/medvae/logs/mmg_finetuning/runs/2025-03-22_11-49-46/checkpoints/best.pt
[2025-03-22 14:50:08,238][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/model_3.safetensors
[2025-03-22 14:50:08,239][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/model_4.safetensors
[2025-03-22 14:50:08,239][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/model_5.safetensors
[2025-03-22 14:50:08,239][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/model_6.safetensors
[2025-03-22 14:50:08,789][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/optimizer.bin
[2025-03-22 14:50:08,789][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/optimizer_1.bin
[2025-03-22 14:50:08,790][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/sampler.bin
[2025-03-22 14:50:08,790][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/sampler_1.bin
[2025-03-22 14:50:08,791][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0010.pt/random_states_0.pkl
[2025-03-22 14:50:10,368][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:11,081][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt
[2025-03-22 14:50:11,568][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model.safetensors
[2025-03-22 14:50:11,706][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_1.safetensors
[2025-03-22 14:50:11,706][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_2.safetensors
[2025-03-22 14:50:11,706][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_3.safetensors
[2025-03-22 14:50:11,707][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_4.safetensors
[2025-03-22 14:50:11,707][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_5.safetensors
[2025-03-22 14:50:11,707][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_6.safetensors
[2025-03-22 14:50:12,651][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer.bin
[2025-03-22 14:50:12,652][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer_1.bin
[2025-03-22 14:50:12,652][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler.bin
[2025-03-22 14:50:12,652][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler_1.bin
[2025-03-22 14:50:12,654][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/random_states_0.pkl
[2025-03-22 14:50:12,656][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt
[2025-03-22 14:50:12,959][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/model.safetensors
[2025-03-22 14:50:13,034][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/model_1.safetensors
[2025-03-22 14:50:13,034][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/model_2.safetensors
[2025-03-22 14:50:13,034][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/model_3.safetensors
[2025-03-22 14:50:13,035][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/model_4.safetensors
[2025-03-22 14:50:13,035][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/model_5.safetensors
[2025-03-22 14:50:13,035][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/model_6.safetensors
[2025-03-22 14:50:13,568][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/optimizer.bin
[2025-03-22 14:50:13,569][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/optimizer_1.bin
[2025-03-22 14:50:13,570][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/sampler.bin
[2025-03-22 14:50:13,570][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/sampler_1.bin
[2025-03-22 14:50:13,571][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0011.pt/random_states_0.pkl
[2025-03-22 14:50:15,162][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:15,874][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt
[2025-03-22 14:50:16,137][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/model.safetensors
[2025-03-22 14:50:16,199][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/model_1.safetensors
[2025-03-22 14:50:16,199][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/model_2.safetensors
[2025-03-22 14:50:16,199][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/model_3.safetensors
[2025-03-22 14:50:16,200][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/model_4.safetensors
[2025-03-22 14:50:16,200][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/model_5.safetensors
[2025-03-22 14:50:16,200][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/model_6.safetensors
[2025-03-22 14:50:16,619][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/optimizer.bin
[2025-03-22 14:50:16,620][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/optimizer_1.bin
[2025-03-22 14:50:16,620][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/sampler.bin
[2025-03-22 14:50:16,620][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/sampler_1.bin
[2025-03-22 14:50:16,621][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0012.pt/random_states_0.pkl
[2025-03-22 14:50:18,169][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:18,873][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt
[2025-03-22 14:50:19,430][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model.safetensors
[2025-03-22 14:50:19,556][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_1.safetensors
[2025-03-22 14:50:19,557][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_2.safetensors
[2025-03-22 14:50:19,557][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_3.safetensors
[2025-03-22 14:50:19,557][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_4.safetensors
[2025-03-22 14:50:19,557][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_5.safetensors
[2025-03-22 14:50:19,557][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_6.safetensors
[2025-03-22 14:50:20,538][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer.bin
[2025-03-22 14:50:20,539][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer_1.bin
[2025-03-22 14:50:20,539][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler.bin
[2025-03-22 14:50:20,540][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler_1.bin
[2025-03-22 14:50:20,541][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/random_states_0.pkl
[2025-03-22 14:50:20,542][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt
[2025-03-22 14:50:20,821][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/model.safetensors
[2025-03-22 14:50:20,895][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/model_1.safetensors
[2025-03-22 14:50:20,895][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/model_2.safetensors
[2025-03-22 14:50:20,895][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/model_3.safetensors
[2025-03-22 14:50:20,896][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/model_4.safetensors
[2025-03-22 14:50:20,896][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/model_5.safetensors
[2025-03-22 14:50:20,896][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/model_6.safetensors
[2025-03-22 14:50:21,428][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/optimizer.bin
[2025-03-22 14:50:21,429][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/optimizer_1.bin
[2025-03-22 14:50:21,429][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/sampler.bin
[2025-03-22 14:50:21,429][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/sampler_1.bin
[2025-03-22 14:50:21,430][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0013.pt/random_states_0.pkl
[2025-03-22 14:50:23,041][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:23,790][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt
[2025-03-22 14:50:24,142][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/model.safetensors
[2025-03-22 14:50:24,220][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/model_1.safetensors
[2025-03-22 14:50:24,220][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/model_2.safetensors
[2025-03-22 14:50:24,221][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/model_3.safetensors
[2025-03-22 14:50:24,221][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/model_4.safetensors
[2025-03-22 14:50:24,221][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/model_5.safetensors
[2025-03-22 14:50:24,221][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/model_6.safetensors
[2025-03-22 14:50:24,749][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/optimizer.bin
[2025-03-22 14:50:24,750][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/optimizer_1.bin
[2025-03-22 14:50:24,750][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/sampler.bin
[2025-03-22 14:50:24,750][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/sampler_1.bin
[2025-03-22 14:50:24,751][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0014.pt/random_states_0.pkl
[2025-03-22 14:50:26,333][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:27,036][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt
[2025-03-22 14:50:27,538][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model.safetensors
[2025-03-22 14:50:27,674][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_1.safetensors
[2025-03-22 14:50:27,674][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_2.safetensors
[2025-03-22 14:50:27,674][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_3.safetensors
[2025-03-22 14:50:27,675][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_4.safetensors
[2025-03-22 14:50:27,675][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_5.safetensors
[2025-03-22 14:50:27,675][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/model_6.safetensors
[2025-03-22 14:50:28,315][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer.bin
[2025-03-22 14:50:28,316][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/optimizer_1.bin
[2025-03-22 14:50:28,316][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler.bin
[2025-03-22 14:50:28,316][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/sampler_1.bin
[2025-03-22 14:50:28,317][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/best.pt/random_states_0.pkl
[2025-03-22 14:50:28,318][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt
[2025-03-22 14:50:28,562][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/model.safetensors
[2025-03-22 14:50:28,625][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/model_1.safetensors
[2025-03-22 14:50:28,626][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/model_2.safetensors
[2025-03-22 14:50:28,626][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/model_3.safetensors
[2025-03-22 14:50:28,626][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/model_4.safetensors
[2025-03-22 14:50:28,626][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/model_5.safetensors
[2025-03-22 14:50:28,626][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/model_6.safetensors
[2025-03-22 14:50:29,058][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/optimizer.bin
[2025-03-22 14:50:29,058][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/optimizer_1.bin
[2025-03-22 14:50:29,058][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/sampler.bin
[2025-03-22 14:50:29,059][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/sampler_1.bin
[2025-03-22 14:50:29,059][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0015.pt/random_states_0.pkl
[2025-03-22 14:50:30,631][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:31,346][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt
[2025-03-22 14:50:31,645][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/model.safetensors
[2025-03-22 14:50:31,709][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/model_1.safetensors
[2025-03-22 14:50:31,709][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/model_2.safetensors
[2025-03-22 14:50:31,709][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/model_3.safetensors
[2025-03-22 14:50:31,710][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/model_4.safetensors
[2025-03-22 14:50:31,710][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/model_5.safetensors
[2025-03-22 14:50:31,710][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/model_6.safetensors
[2025-03-22 14:50:32,140][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/optimizer.bin
[2025-03-22 14:50:32,141][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/optimizer_1.bin
[2025-03-22 14:50:32,141][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/sampler.bin
[2025-03-22 14:50:32,141][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/sampler_1.bin
[2025-03-22 14:50:32,142][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0016.pt/random_states_0.pkl
[2025-03-22 14:50:33,691][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:34,399][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt
[2025-03-22 14:50:34,662][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/model.safetensors
[2025-03-22 14:50:34,727][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/model_1.safetensors
[2025-03-22 14:50:34,727][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/model_2.safetensors
[2025-03-22 14:50:34,727][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/model_3.safetensors
[2025-03-22 14:50:34,727][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/model_4.safetensors
[2025-03-22 14:50:34,728][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/model_5.safetensors
[2025-03-22 14:50:34,728][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/model_6.safetensors
[2025-03-22 14:50:35,161][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/optimizer.bin
[2025-03-22 14:50:35,161][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/optimizer_1.bin
[2025-03-22 14:50:35,162][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/sampler.bin
[2025-03-22 14:50:35,162][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/sampler_1.bin
[2025-03-22 14:50:35,163][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0017.pt/random_states_0.pkl
[2025-03-22 14:50:36,758][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:37,477][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt
[2025-03-22 14:50:37,812][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/model.safetensors
[2025-03-22 14:50:37,879][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/model_1.safetensors
[2025-03-22 14:50:37,879][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/model_2.safetensors
[2025-03-22 14:50:37,879][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/model_3.safetensors
[2025-03-22 14:50:37,879][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/model_4.safetensors
[2025-03-22 14:50:37,880][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/model_5.safetensors
[2025-03-22 14:50:37,880][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/model_6.safetensors
[2025-03-22 14:50:38,322][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/optimizer.bin
[2025-03-22 14:50:38,322][accelerate.checkpointing][INFO] - Optimizer state saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/optimizer_1.bin
[2025-03-22 14:50:38,323][accelerate.checkpointing][INFO] - Sampler state for dataloader 0 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/sampler.bin
[2025-03-22 14:50:38,323][accelerate.checkpointing][INFO] - Sampler state for dataloader 1 saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/sampler_1.bin
[2025-03-22 14:50:38,324][accelerate.checkpointing][INFO] - Random states saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0018.pt/random_states_0.pkl
[2025-03-22 14:50:39,877][accelerate.accelerator][INFO] - The used dataset had no length, returning gathered tensors. You should drop the remainder yourself.
[2025-03-22 14:50:40,575][accelerate.accelerator][INFO] - Saving current state to /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt
[2025-03-22 14:50:40,925][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/model.safetensors
[2025-03-22 14:50:41,022][accelerate.checkpointing][INFO] - Model weights saved in /data/akkumar/MedVAE/documentation/data/model_weights/logs/epoch-0019.pt/model_1.safetensors
